MonitoringLocationID,MonitoringLocationName,Date,Characteristic,Value,Unit,Latitude,Longitude,Year
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-09-26,Turbidity,39.0,NTU,39.2658,-95.8864,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-07-11,Total dissolved solids,260.0,mg/L,39.2887,-95.7617,2019
SACFOXMO-Site 6,Noharts Creek,2019-07-23,Turbidity,32.1,NTU,40.0,-95.4630611111,2019
NARS_WQX-NRS_KS-10248,Whitewater River,2019-07-30,Conductivity,1421.0,uS/cm,37.82311746,-97.0303315,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-10-08,Escherichia coli,331.0,MPN/100mL,39.2887,-95.7617,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-06-24,Atrazine,2.2,ug/L,39.2887,-95.7617,2019
SACFOXMO-Site D,Walnut Creek- South Boundary,2019-09-17,Conductivity,0.6489,mS/cm,39.9153556,-95.5657361111,2019
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2019-09-05,Conductivity,584.0,uS/cm,39.66022,-95.64458,2019
NARS_WQX-NRS_KS-10050,Republican River,2019-10-08,pH,9.02,,39.49522569,-97.23190219,2019
KICKAPOO07-DH.2019.WQ 09,DH.2019.WQ 09 Squaw150th,2019-09-13,Turbidity,6.5,FNU,39.72529,-95.66852,2019
KICKAPOO07-NWCA19-104,104,2019-08-13,Chloride,2.0,mg/L,39.663584,-95.65201,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-09-05,Fluoride,0.22,mg/L,39.3758,-95.9183,2019
KICKAPOO07-DH.2019.WQ 04,DH.2019.WQ 04 Dewberry130th,2019-09-13,Conductivity,658.0,uS/cm,39.69646,-95.6969,2019
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2019-11-05,Dissolved oxygen (DO),10.7,mg/L,39.67315,-95.67643,2019
SACFOXMO-Site 9,"Walnut Creek, Southwest Entering",2019-06-06,"Temperature, water",22.1,deg C,39.97194,-95.55278,2019
SACFOXMO-Site 8,"Nohart's Creek, Southeast Entering",2019-08-13,Conductivity,0.2,mS/cm,39.97194,-95.47639,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-07-11,Aluminum,28.0,mg/L,39.2658,-95.8864,2019
NARS_WQX-NRS_KS-10051,Kansas River,2019-10-03,pH,7.61,,39.06027253,-94.84194972,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-09-26,Orthophosphate,0.35,mg/L,39.2658,-95.8864,2019
NARS_WQX-NRS_KS-10046,Rock Creek,2019-09-09,pH,8.34,,39.25252179,-96.32659742,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-06-27,Sulfate,58.0,mg/L,39.3758,-95.9183,2019
NARS_WQX-NRS_KS-10046,Rock Creek,2019-09-09,Specific conductance,648.03,uS/cm,39.25252179,-96.32659742,2019
SACFOXMO-Site D,Walnut Creek- South Boundary,2019-08-13,Turbidity,40.99,NTU,39.9153556,-95.5657361111,2019
KICKAPOO07-DH.2019.WQ 11,DH.2019.WQ 11 Falconnorth,2019-11-05,Turbidity,2.2,FNU,39.683102,-95.67641,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-06-24,Potassium,4.2,mg/L,39.2887,-95.7617,2019
KICKAPOO07-DH.2019.WQ 19,DH.2019.WQ 19 CoyoteK20,2019-09-06,pH,7.5,,39.6682,-95.71403,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-10-07,Sodium,21.7,mg/L,39.980149,-97.003893,2019
KICKAPOO07-DH.2019.WQ 11,DH.2019.WQ 11 Falconnorth,2019-09-11,Turbidity,9.2,FNU,39.683102,-95.67641,2019
NARS_WQX-NRS_KS-10293,Mud Creek,2019-07-09,Potassium,2.052,mg/L,38.51416207,-95.96179912,2019
PRAIRIEBAND-MW01,MW01,2019-11-20,Lead,1.0,ug/L,39.2854,-95.7498,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-12-02,"Temperature, water",1.9,deg C,39.980149,-97.003893,2019
NARS_WQX-NRS_KS-10039,Missouri River,2019-09-17,True color,25.0,PCU,39.72624414,-94.91122091,2019
SACFOXMO-Site D,Walnut Creek- South Boundary,2019-07-30,Dissolved oxygen (DO),7.59,mg/L,39.9153556,-95.5657361111,2019
EPA_R7_WQX-Wolf1,Wolf Creek-179th ST.,2019-05-09,Turbidity,33.42,NTU,38.80334,-94.6816,2019
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2019-06-27,Sodium,32.0,mg/L,39.2888,-95.7483,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-07-11,Copper,11.0,ug/L,39.3758,-95.9183,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-12-02,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.89,mg/L,39.980149,-97.003893,2019
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2019-06-24,Manganese,0.22,mg/L,39.2888,-95.7483,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-06-24,Chromium,6.8,ug/L,39.2887,-95.7617,2019
NARS_WQX-NRS_KS-10093,Big Hill Creek,2019-09-16,Organic carbon,2.97,mg/L,37.20970471,-95.54539085,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-06-27,Total suspended solids,260.0,mg/L,39.2658,-95.8864,2019
KICKAPOO07-DH.2019.WQ 04,DH.2019.WQ 04 Dewberry130th,2019-11-05,Conductivity,495.0,uS/cm,39.69646,-95.6969,2019
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2019-11-04,Turbidity,1.3,NTU,39.67315,-95.67643,2019
SACFOXMO-Site D,Walnut Creek- South Boundary,2019-07-30,"Temperature, water",21.66,deg C,39.9153556,-95.5657361111,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-07-18,Specific conductance,730.0,umho/cm,39.2658,-95.8864,2019
11NPSWRD_WQX-HTLN_TAPR_MID01,TAPR Middle Site 01,2019-09-10,Dissolved oxygen (DO),0.23,mg/L,38.438094,-96.557908,2019
NARS_WQX-NRS_KS-10093,Big Hill Creek,2019-09-16,Dissolved oxygen (DO),6.72,mg/L,37.20970471,-95.54539085,2019
NARS_WQX-NRS_KS-10051,Kansas River,2019-09-19,Specific conductance,632.9,uS/cm,39.06027253,-94.84194972,2019
NARS_WQX-NRS_KS-10255,North Fork Solomon River,2019-09-23,"Temperature, water",21.4,deg C,39.65317317,-98.88144118,2019
PRAIRIEBAND-MW01,MW01,2019-11-20,Chromium,1.1,ug/L,39.2854,-95.7498,2019
NARS_WQX-NRS_KS-10262,Marais des Cygnes River,2019-09-11,Sulfate,14.659,mg/L,38.61995291,-95.27727329,2019
NARS_WQX-NRS_KS-10246,Paint Creek,2019-10-01,Organic carbon,6.55,mg/L,37.76116475,-94.9562043,2019
SACFOXMO-Site 6,Noharts Creek,2019-09-17,"Temperature, water",22.05,deg C,40.0,-95.4630611111,2019
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2019-06-24,Uranium,1.4,ug/L,39.3225,-95.7758,2019
NARS_WQX-NRS_KS-10050,Republican River,2019-10-08,Potassium,14.292,mg/L,39.49522569,-97.23190219,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-06-27,Kjeldahl nitrogen,0.36,mg/L,39.2658,-95.8864,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-10-08,Specific conductance,774.0,umho/cm,39.992569,-97.931967,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-04-02,Calcium,115.0,mg/L,39.992569,-97.931967,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-07-11,Boron,0.055,mg/L,39.3758,-95.9183,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-06-05,Dissolved oxygen (DO),7.2,mg/L,39.992569,-97.931967,2019
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2019-06-27,Metolachlor,0.36,ug/L,39.3225,-95.7758,2019
NARS_WQX-NRS_KS-10205,North Elm Creek,2019-07-23,Total suspended solids,17.9,mg/L,39.99441929,-96.57905059,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-10-07,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.06,mg/L,39.980149,-97.003893,2019
NARS_WQX-NRS_KS-10248,Whitewater River,2019-07-30,Nitrate,3.3074,mg/L,37.82311746,-97.0303315,2019
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2019-06-24,Nickel,6.2,ug/L,39.2888,-95.7483,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-07-11,Nickel,34.0,ug/L,39.2658,-95.8864,2019
NARS_WQX-NRS_KS-10226,Rock Creek,2019-07-17,Sodium,18.043,mg/L,39.32949678,-95.35688326,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-05-06,Turbidity,25.0,NTU,39.992569,-97.931967,2019
SACFOXMO-Site 6,Noharts Creek,2019-07-30,"Temperature, water",21.4,deg C,40.0,-95.4630611111,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-10-08,Alkalinity,220.0,mg/L,39.2658,-95.8864,2019
KICKAPOO07-DH.2019.WQ 09,DH.2019.WQ 09 Squaw150th,2019-09-11,Conductivity,743.0,uS/cm,39.72529,-95.66852,2019
KICKAPOO07-DH.2019.WQ 10,DH.2019.WQ 10 Tributary130th,2019-11-04,Turbidity,1.9,NTU,39.69381,-95.65783,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-07-11,Alkalinity,120.0,mg/L,39.3758,-95.9183,2019
NARS_WQX-NRS_KS-10205,North Elm Creek,2019-07-23,"Total Nitrogen, mixed forms",3.044,mg/L,39.99441929,-96.57905059,2019
SACFOXMO-Site D,Walnut Creek- South Boundary,2019-07-23,Turbidity,42.1,NTU,39.9153556,-95.5657361111,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-01-16,pH,8.3,,39.992569,-97.931967,2019
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2019-11-04,Turbidity,4.8,NTU,39.66022,-95.64458,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-01-14,Turbidity,35.0,NTU,39.980149,-97.003893,2019
11NPSWRD_WQX-HTLN_TAPR_MID23,TAPR Middle Site 23,2019-09-10,pH,7.34,,38.442144,-96.594618,2019
KICKAPOO07-DH.2019.WQ 11,DH.2019.WQ 11 Falconnorth,2019-11-04,"Total Phosphorus, mixed forms",0.15,mg/L,39.683102,-95.67641,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-06-24,Magnesium,11.0,mg/L,39.2887,-95.7617,2019
NARS_WQX-NRS_KS-10205,North Elm Creek,2019-07-23,Potassium,3.207,mg/L,39.99441929,-96.57905059,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-06-05,Phosphate-phosphorus,1.45,mg/L,39.980149,-97.003893,2019
EPA_R7_WQX-Wolf1,Wolf Creek-179th ST.,2019-05-09,Conductivity,0.304,mS/cm,38.80334,-94.6816,2019
KICKAPOO07-DH.2019.WQ 09,DH.2019.WQ 09 Squaw150th,2019-09-05,Conductivity,606.0,uS/cm,39.72529,-95.66852,2019
NARS_WQX-NRS_KS-10250,Neosho River,2019-09-25,pH,7.87,,38.05708438,-95.63541799,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-06-24,"Total Phosphorus, mixed forms",0.18,mg/L,39.2887,-95.7617,2019
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2019-11-05,Conductivity,519.0,uS/cm,39.66022,-95.64458,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-10-08,Sodium,42.4,mg/L,39.992569,-97.931967,2019
11NPSWRD_WQX-HTLN_TAPR_MID01,TAPR Middle Site 01,2019-09-10,"Temperature, water",0.77,deg C,38.438094,-96.557908,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-06-24,Magnesium,14.0,mg/L,39.3758,-95.9183,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-09-02,Chloride,18.7,mg/L,39.980149,-97.003893,2019
PRAIRIEBAND-MW01,MW01,2019-11-20,Alkalinity,120.0,mg/L,39.2854,-95.7498,2019
KICKAPOO07-DH.2019.WQ 19,DH.2019.WQ 19 CoyoteK20,2019-11-04,Kjeldahl nitrogen,1.1,mg/L,39.6682,-95.71403,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-06-27,Manganese,0.13,mg/L,39.3758,-95.9183,2019
NARS_WQX-NRS_KS-10046,Rock Creek,2019-09-09,Chlorophyll a,7.53,ug/L,39.25252179,-96.32659742,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-06-05,Phosphate-phosphorus,1.54,mg/L,39.980149,-97.003893,2019
NARS_WQX-NRS_KS-10039,Missouri River,2019-09-17,Sodium,54.495,mg/L,39.72624414,-94.91122091,2019
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2019-09-06,Turbidity,13.4,FNU,39.66022,-95.64458,2019
PRAIRIEBAND-MW01,MW01,2019-11-20,Sodium,4.9,mg/L,39.2854,-95.7498,2019
KICKAPOO07-DH.2019.WQ 11,DH.2019.WQ 11 Falconnorth,2019-11-04,Escherichia coli,122.0,MPN/100mL,39.683102,-95.67641,2019
NARS_WQX-NRS_KS-10210,Delaware River,2019-09-03,"Temperature, water",22.2,deg C,39.75447276,-95.69903262,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-06-27,Atrazine,0.39,ug/L,39.3758,-95.9183,2019
11NPSWRD_WQX-HTLN_TAPR_MID23,TAPR Middle Site 23,2019-09-10,"Temperature, water",24.1,deg C,38.442144,-96.594618,2019
NARS_WQX-NRS_KS-10210,Delaware River,2019-09-03,Nitrite,0.0222,mg/L,39.75447276,-95.69903262,2019
11NPSWRD_WQX-HTLN_TAPR_MID23,TAPR Middle Site 23,2019-09-10,"Temperature, water",24.12,deg C,38.442144,-96.594618,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-12-04,"Temperature, water",3.3,deg C,39.992569,-97.931967,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-09-26,Conductivity,530.0,umho/cm,39.2658,-95.8864,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-08-06,Atrazine,0.37,ug/L,39.980149,-97.003893,2019
NARS_WQX-NRS_KS-10210,Delaware River,2019-09-17,Chloride,21.322,mg/L,39.75447276,-95.69903262,2019
SACFOXMO-Site 6,Noharts Creek,2019-06-06,Dissolved oxygen (DO),84.5,%,40.0,-95.4630611111,2019
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2019-06-27,Nitrate,1.1,mg/L,39.2888,-95.7483,2019
KICKAPOO07-DH.2019.WQ 04,DH.2019.WQ 04 Dewberry130th,2019-09-05,pH,7.8,,39.69646,-95.6969,2019
11NPSWRD_WQX-HTLN_TAPR_MID01,TAPR Middle Site 01,2019-09-10,Turbidity,1.42,FNU,38.438094,-96.557908,2019
NARS_WQX-NRS_KS-10222,Missouri River,2019-09-18,"Total Phosphorus, mixed forms",304.905,ug/L,39.20750693,-94.81716042,2019
NARS_WQX-NRS_KS-10290,Driftwood Creek,2019-07-01,Sodium,44.357,mg/L,37.05079383,-98.71547714,2019
KICKAPOO07-DH.2019.WQ 12,DH.2019.WQ 12 Falconsouth,2019-09-06,pH,8.0,,39.67315,-95.67643,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-06-27,Manganese,0.27,mg/L,39.2658,-95.8864,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-10-07,Ammonia-nitrogen,0.123,mg/L,39.980149,-97.003893,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-08-07,Phosphate-phosphorus,0.684,mg/L,39.992569,-97.931967,2019
NARS_WQX-NRS_KS-10050,Republican River,2019-10-08,Calcium,84.785,mg/L,39.49522569,-97.23190219,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-05-06,Chloride,41.7,mg/L,39.992569,-97.931967,2019
NARS_WQX-NRS_KS-10248,Whitewater River,2019-07-30,Total suspended solids,45.8,mg/L,37.82311746,-97.0303315,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-06-24,Total hardness,310.0,mg/L,39.2658,-95.8864,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-08-07,Escherichia coli,261.0,MPN/100mL,39.992569,-97.931967,2019
11NPSWRD_WQX-HTLN_TAPR_MID01,TAPR Middle Site 01,2019-09-10,Specific conductance,548.0,uS/cm,38.438094,-96.557908,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-03-05,Velocity-discharge,96.5,cfs,39.992569,-97.931967,2019
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2019-07-11,Potassium,3.7,mg/L,39.3225,-95.7758,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-06-27,Barium,0.24,mg/L,39.2658,-95.8864,2019
NARS_WQX-NRS_KS-10051,Kansas River,2019-09-19,Dissolved oxygen (DO),9.58,mg/L,39.06027253,-94.84194972,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-10-08,Velocity-discharge,469.0,cfs,39.992569,-97.931967,2019
NARS_WQX-NRS_KS-10264,West Branch Mill Creek,2019-07-08,Conductivity,553.0,uS/cm,38.91041431,-96.45214179,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-10-08,Fluoride,0.24,mg/L,39.2658,-95.8864,2019
NARS_WQX-NRS_KS-10199,,2019-08-19,Magnesium,18.572,mg/L,37.07185357,-97.50849573,2019
NARS_WQX-NRS_KS-10208,Solomon River,2019-10-07,Chlorophyll a,7.9,ug/L,39.01991425,-97.62109954,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-12-04,Escherichia coli,30.0,MPN/100mL,39.992569,-97.931967,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-01-14,Total suspended solids,43.0,mg/L,39.980149,-97.003893,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-08-06,Atrazine,0.4,ug/L,39.980149,-97.003893,2019
NARS_WQX-NRS_KS-10290,Driftwood Creek,2019-07-01,"Total Phosphorus, mixed forms",27.095,ug/L,37.05079383,-98.71547714,2019
NARS_WQX-NRS_KS-10250,Neosho River,2019-09-25,Total suspended solids,48.1,mg/L,38.05708438,-95.63541799,2019
SACFOXMO-Site 6,Noharts Creek,2019-06-06,Dissolved oxygen (DO),7.56,mg/L,40.0,-95.4630611111,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-05-06,Total suspended solids,134.0,mg/L,39.980149,-97.003893,2019
KICKAPOO07-DH.2019.WQ 19,DH.2019.WQ 19 CoyoteK20,2019-11-14,Dissolved oxygen (DO),10.5,mg/L,39.6682,-95.71403,2019
SACFOXMO-Site 6,Noharts Creek,2019-10-08,Turbidity,17.2333333333333,NTU,40.0,-95.4630611111,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-06-27,Total hardness,370.0,mg/L,39.2658,-95.8864,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-10-07,Calcium,48.4,mg/L,39.980149,-97.003893,2019
SACFOXMO-Site D,Walnut Creek- South Boundary,2019-06-27,"Temperature, water",24.0,deg C,39.9153556,-95.5657361111,2019
11NPSWRD_WQX-HTLN_TAPR_MID23,TAPR Middle Site 23,2019-09-10,pH,7.39,,38.442144,-96.594618,2019
NARS_WQX-NRS_KS-10051,Kansas River,2019-10-03,Conductivity,856.0,uS/cm,39.06027253,-94.84194972,2019
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2019-11-05,Dissolved oxygen (DO),13.3,mg/L,39.66022,-95.64458,2019
NARS_WQX-NRS_KS-10271,Saline River,2019-07-15,Total suspended solids,62.7,mg/L,39.11269578,-99.84059319,2019
PRAIRIEBAND-MW08,MW08,2019-11-19,Calcium,120.0,mg/L,39.3318,-95.7814,2019
NARS_WQX-NRS_KS-10289,,2019-08-26,Magnesium,1.536,mg/L,37.02237885,-94.6211974,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-05-06,Kjeldahl nitrogen,1.52,mg/L,39.980149,-97.003893,2019
NARS_WQX-NRS_KS-10264,West Branch Mill Creek,2019-07-08,"Temperature, water",26.5,deg C,38.91041431,-96.45214179,2019
NARS_WQX-NRS_KS-10222,Missouri River,2019-09-18,Silica,13.424,mg/L,39.20750693,-94.81716042,2019
11NPSWRD_WQX-HTLN_TAPR_MID23,TAPR Middle Site 23,2019-09-10,Dissolved oxygen (DO),3.21,mg/L,38.442144,-96.594618,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-12-02,Total suspended solids,9.0,mg/L,39.980149,-97.003893,2019
PRAIRIEBAND-LSCO3,Little Soldier Creek #3,2019-06-24,Sodium,5.5,mg/L,39.3225,-95.7758,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-12-02,Chloride,39.2,mg/L,39.980149,-97.003893,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-07-11,Boron,0.056,mg/L,39.2887,-95.7617,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-09-02,Escherichia coli,411.0,MPN/100mL,39.980149,-97.003893,2019
KICKAPOO07-DH.2019.WQ 05,DH.2019.WQ 05 Dam,2019-11-05,pH,8.2,,39.66022,-95.64458,2019
NARS_WQX-NRS_KS-10262,Marais des Cygnes River,2019-09-11,Organic carbon,4.04,mg/L,38.61995291,-95.27727329,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-06-24,Iron,33.0,mg/L,39.2658,-95.8864,2019
NARS_WQX-NRS_KS-10289,,2019-08-26,pH,7.95,,37.02237885,-94.6211974,2019
NARS_WQX-NRS_KS-10248,Whitewater River,2019-07-30,"Temperature, water",27.2,deg C,37.82311746,-97.0303315,2019
NARS_WQX-NRS_KS-10205,North Elm Creek,2019-07-23,pH,8.03,,39.99441929,-96.57905059,2019
SACFOXMO-Site 8,"Nohart's Creek, Southeast Entering",2019-07-23,Dissolved oxygen (DO),93.2,%,39.97194,-95.47639,2019
NARS_WQX-NRS_KS-10290,Driftwood Creek,2019-07-01,Chloride,28.821,mg/L,37.05079383,-98.71547714,2019
NARS_WQX-NRS_KS-10051,Kansas River,2019-10-03,Gran acid neutralizing capacity,4256.35,ueq/L,39.06027253,-94.84194972,2019
NARS_WQX-NRS_KS-10046,Rock Creek,2019-09-09,Turbidity,9.33,NTU,39.25252179,-96.32659742,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-06-24,Zinc,0.022,mg/L,39.2887,-95.7617,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-07-11,Manganese,1.0,mg/L,39.2658,-95.8864,2019
PRAIRIEBAND-LSCO4,Little Soldier Creek #4,2019-10-08,Kjeldahl nitrogen,0.36,mg/L,39.2887,-95.7617,2019
NARS_WQX-NRS_KS-10208,Solomon River,2019-10-07,Potassium,15.082,mg/L,39.01991425,-97.62109954,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-06-05,Ammonia-nitrogen,0.12,mg/L,39.980149,-97.003893,2019
KICKAPOO07-NWCA19-104,104,2019-08-13,Total Kjeldahl nitrogen,0.89,mg/L,39.663584,-95.65201,2019
PRAIRIEBAND-MW02,MW02,2019-10-23,pH,5.82,,39.2784,-95.849,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-07-18,Sulfate,77.0,mg/L,39.3758,-95.9183,2019
NARS_WQX-NRS_KS-10255,North Fork Solomon River,2019-09-23,Silica,22.629,mg/L,39.65317317,-98.88144118,2019
NARS_WQX-NRS_KS-10051,Kansas River,2019-09-19,Organic carbon,4.65,mg/L,39.06027253,-94.84194972,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-10-07,Kjeldahl nitrogen,1.35,mg/L,39.980149,-97.003893,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-03-11,Chloride,14.3,mg/L,39.980149,-97.003893,2019
EPA_R7_WQX-BR36,Kansas River,2019-10-29,Turbidity,65.1,NTU,39.116332,-94.61138,2019
21NEB001_WQX-SRE1REPUB000,Republican River south of Hardy,2019-04-02,Chromium,3.0,ug/L,39.992569,-97.931967,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-06-24,Atrazine,1.1,ug/L,39.2658,-95.8864,2019
NARS_WQX-NRS_KS-10210,Delaware River,2019-09-17,Specific conductance,857.1,uS/cm,39.75447276,-95.69903262,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-08-06,Turbidity,5.3,NTU,39.3758,-95.9183,2019
SACFOXMO-Site 9,"Walnut Creek, Southwest Entering",2019-07-30,Dissolved oxygen (DO),7.44,mg/L,39.97194,-95.55278,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-07-11,Total dissolved solids,260.0,mg/L,39.3758,-95.9183,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-07-11,Alkalinity,110.0,mg/L,39.2658,-95.8864,2019
PRAIRIEBAND-MW01,MW01,2019-11-20,Turbidity,35.0,NTU,39.2854,-95.7498,2019
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2019-06-27,Magnesium,16.0,mg/L,39.2888,-95.7483,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-06-24,Sodium,7.1,mg/L,39.2658,-95.8864,2019
PRAIRIEBAND-LSCO6,Big Elm Creek #6,2019-06-24,Total dissolved solids,230.0,mg/L,39.2888,-95.7483,2019
PRAIRIEBAND-MW01,MW01,2019-11-20,Silica,29.0,mg/L,39.2854,-95.7498,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-08-06,Escherichia coli,201.0,MPN/100mL,39.980149,-97.003893,2019
KICKAPOO07-DH.2019.WQ 09,DH.2019.WQ 09 Squaw150th,2019-09-05,Dissolved oxygen (DO),8.3,mg/L,39.72529,-95.66852,2019
NARS_WQX-NRS_KS-10210,Delaware River,2019-09-03,Gran acid neutralizing capacity,4610.16,ueq/L,39.75447276,-95.69903262,2019
PRAIRIEBAND-SCO3,Big Soldier Creek #3,2019-08-06,Alkalinity,240.0,mg/L,39.3758,-95.9183,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-07-02,Turbidity,72.0,NTU,39.980149,-97.003893,2019
21NEB001_WQX-SLB1LBLUE000,"Little Blue River west of Hollenberg, KS",2019-07-02,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.74,mg/L,39.980149,-97.003893,2019
PRAIRIEBAND-SCO7,Big Soldier Creek #7,2019-09-05,"Total Phosphorus, mixed forms",0.17,mg/L,39.2658,-95.8864,2019
